carName,trim,engine,compressor,exhaust,gas,output,torque,fuel,lengthWidth,weight,shift,carType,year,image,price
기아 K7,2.4 HEV,I4,자연흡기,"2,359cc",전기,159hp,21kg.m,16.2km/ℓ,"4,995mm / 1,870mm","1,675kg",자동6단,준대형 세단,2021.0,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20201012_240%2Fauto_1602467609317sf99P_PNG%2F20201012105319_IKCTvOew.png,"3,639~4,032만원"
기아 더 뉴 기아 레이 EV,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음
기아 더 뉴 기아 레이,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음
기아 더 뉴 레이,1.0 가솔린,자료없음,자연흡기,998cc,가솔린,76hp,9.7kg.m,12.6~12.9km/ℓ,"3,595mm / 1,595mm","1,085~1,090kg",자동4단,경형 RV,2025.0,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241002_112%2Fauto_17278472422686Tu67_PNG%2F20241002143355_W03kUJ3M.png,"1,340~1,928만원"
기아 더 뉴 레이,1.0 가솔린 1인승 밴,자료없음,자연흡기,998cc,가솔린,76hp,9.7kg.m,12.9km/ℓ,"3,595mm / 1,595mm","1,075kg",자동4단,경형 RV,2025.0,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241002_112%2Fauto_17278472422686Tu67_PNG%2F20241002143355_W03kUJ3M.png,"1,340~1,928만원"
기아 더 뉴 레이,1.0 가솔린 2인승 밴,자료없음,자연흡기,998cc,가솔린,76hp,9.7kg.m,12.9km/ℓ,"3,595mm / 1,595mm","1,075kg",자동4단,경형 RV,2025.0,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241002_112%2Fauto_17278472422686Tu67_PNG%2F20241002143355_W03kUJ3M.png,"1,340~1,928만원"
기아 레이,1.0 가솔린,자료없음,자연흡기,998cc,가솔린,76hp,9.7kg.m,12.6~12.9km/ℓ,"3,595mm / 1,595mm","1,085~1,090kg",자동4단,경형 RV,2025.0,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241002_112%2Fauto_17278472422686Tu67_PNG%2F20241002143355_W03kUJ3M.png,"1,340~1,928만원"
기아 레이,1.0 가솔린 1인승 밴,자료없음,자연흡기,998cc,가솔린,76hp,9.7kg.m,12.9km/ℓ,"3,595mm / 1,595mm","1,075kg",자동4단,경형 RV,2025.0,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241002_112%2Fauto_17278472422686Tu67_PNG%2F20241002143355_W03kUJ3M.png,"1,340~1,928만원"
기아 레이,1.0 가솔린 2인승 밴,자료없음,자연흡기,998cc,가솔린,76hp,9.7kg.m,12.9km/ℓ,"3,595mm / 1,595mm","1,075kg",자동4단,경형 RV,2025.0,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241002_112%2Fauto_17278472422686Tu67_PNG%2F20241002143355_W03kUJ3M.png,"1,340~1,928만원"
기아 더 뉴 모닝,1.0 가솔린,자료없음,자연흡기,998cc,가솔린,76hp,9.7kg.m,15.1km/ℓ,"3,595mm / 1,595mm",915kg,자동4단,경형 해치백,2023.0,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20230830_272%2Fauto_1693370317256gtoJa_PNG%2F20230830133831_U6CYJLma.png,"1,290~1,655만원"
기아 더 뉴 모닝,1.0 가솔린 밴,자료없음,자연흡기,998cc,가솔린,76hp,9.7kg.m,15.1km/ℓ,"3,595mm / 1,595mm",915kg,자동4단,경형 해치백,2023.0,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20230830_272%2Fauto_1693370317256gtoJa_PNG%2F20230830133831_U6CYJLma.png,"1,290~1,655만원"
기아 모닝 어반,1.0 가솔린,자료없음,자연흡기,998cc,가솔린,76hp,9.7kg.m,15.7km/ℓ,"3,595mm / 1,595mm",910kg,자동4단,경형 해치백,2020.0,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20200512_130%2Fauto_1589247141830rTol0_PNG%2F20200512103211_LvBHJPpT.png,"1,175~1,480만원"
기아 모닝 어반,1.0 가솔린 밴,자료없음,자연흡기,998cc,가솔린,76hp,9.7kg.m,15.7km/ℓ,"3,595mm / 1,595mm",910kg,자동4단,경형 해치백,2020.0,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20200512_130%2Fauto_1589247141830rTol0_PNG%2F20200512103211_LvBHJPpT.png,"1,175~1,480만원"
기아 올 뉴 모닝,1.0 가솔린,자료없음,자연흡기,998cc,가솔린,76hp,9.7kg.m,15.1km/ℓ,"3,595mm / 1,595mm",915kg,자동4단,경형 해치백,2023.0,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20230830_272%2Fauto_1693370317256gtoJa_PNG%2F20230830133831_U6CYJLma.png,"1,290~1,655만원"
기아 올 뉴 모닝,1.0 가솔린 밴,자료없음,자연흡기,998cc,가솔린,76hp,9.7kg.m,15.1km/ℓ,"3,595mm / 1,595mm",915kg,자동4단,경형 해치백,2023.0,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20230830_272%2Fauto_1693370317256gtoJa_PNG%2F20230830133831_U6CYJLma.png,"1,290~1,655만원"
기아 뉴모닝,1.0 가솔린,자료없음,자연흡기,998cc,가솔린,76hp,9.7kg.m,15.1km/ℓ,"3,595mm / 1,595mm",915kg,자동4단,경형 해치백,2023.0,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20230830_272%2Fauto_1693370317256gtoJa_PNG%2F20230830133831_U6CYJLma.png,"1,290~1,655만원"
기아 뉴모닝,1.0 가솔린 밴,자료없음,자연흡기,998cc,가솔린,76hp,9.7kg.m,15.1km/ℓ,"3,595mm / 1,595mm",915kg,자동4단,경형 해치백,2023.0,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20230830_272%2Fauto_1693370317256gtoJa_PNG%2F20230830133831_U6CYJLma.png,"1,290~1,655만원"
기아 모닝,1.0 가솔린,자료없음,자연흡기,998cc,가솔린,76hp,9.7kg.m,15.1km/ℓ,"3,595mm / 1,595mm",915kg,자동4단,경형 해치백,2023.0,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20230830_272%2Fauto_1693370317256gtoJa_PNG%2F20230830133831_U6CYJLma.png,"1,290~1,655만원"
기아 모닝,1.0 가솔린 밴,자료없음,자연흡기,998cc,가솔린,76hp,9.7kg.m,15.1km/ℓ,"3,595mm / 1,595mm",915kg,자동4단,경형 해치백,2023.0,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20230830_272%2Fauto_1693370317256gtoJa_PNG%2F20230830133831_U6CYJLma.png,"1,290~1,655만원"
기아 더 뉴 스포티지 5세대,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음
기아 더 뉴 스포티지 5세대 하이브리드,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음
기아 스포티지 5세대,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음
기아 스포티지 5세대 하이브리드,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음
기아 스포티지 더 볼드,1.6 디젤,l4,싱글터보,"1,598cc",디젤,136hp,32.6kg.m,15.3~16.3km/ℓ,"4,485~4,495mm / 1,855mm","1,575~1,625kg",DCT7단,준중형 SUV,2019.0,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20181218_249%2Fauto_1545106450402yHzt5_PNG%2F20181218131354_ttWPDhBB.png,"2,120~3,244만원"
기아 스포티지 더 볼드,1.6 디젤 4WD,l4,싱글터보,"1,598cc",디젤,136hp,32.6kg.m,13.8~14.6km/ℓ,"4,485~4,495mm / 1,855mm","1,640~1,690kg",DCT7단,준중형 SUV,2019.0,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20181218_249%2Fauto_1545106450402yHzt5_PNG%2F20181218131354_ttWPDhBB.png,"2,120~3,244만원"
기아 스포티지 더 볼드,2.0 디젤,l4,싱글터보,"1,995cc",디젤,186hp,41kg.m,13.8~14.4km/ℓ,"4,485~4,495mm / 1,855mm","1,670~1,715kg",수동6단,준중형 SUV,2019.0,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20181218_249%2Fauto_1545106450402yHzt5_PNG%2F20181218131354_ttWPDhBB.png,"2,120~3,244만원"
기아 스포티지 더 볼드,2.0 디젤 4WD,l4,싱글터보,"1,995cc",디젤,186hp,41kg.m,12.4~12.9km/ℓ,"4,485~4,495mm / 1,855mm","1,720~1,770kg",자동8단,준중형 SUV,2019.0,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20181218_249%2Fauto_1545106450402yHzt5_PNG%2F20181218131354_ttWPDhBB.png,"2,120~3,244만원"
기아 스포티지 더 볼드,2.0 가솔린,l4,자연흡기,"1,999cc",가솔린,152hp,19.6kg.m,10.5~10.8km/ℓ,"4,485~4,495mm / 1,855mm","1,480~1,495kg",자동6단,준중형 SUV,2019.0,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20181218_249%2Fauto_1545106450402yHzt5_PNG%2F20181218131354_ttWPDhBB.png,"2,120~3,244만원"
기아 스포티지 4세대,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음
기아 더 뉴 스포티지 R,2.0 디젤 2WD,I4 2.0 직분사,싱글터보,"1,995cc",디젤,184hp,41kg.m,13.8~14.4km/ℓ,"4,440mm / 1,855mm","1,548~1,579kg",수동6단,준중형 SUV,2015.0,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170526_189%2Fauto_1495798314039zYSSt_PNG%2F53569_2015-R.png,"2,065~3,015만원"
기아 더 뉴 스포티지 R,2.0 디젤 AWD,I4 2.0 직분사,싱글터보,"1,995cc",디젤,184hp,41kg.m,12.5km/ℓ,"4,440mm / 1,855mm","1,625kg",자동6단,준중형 SUV,2015.0,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170526_189%2Fauto_1495798314039zYSSt_PNG%2F53569_2015-R.png,"2,065~3,015만원"
기아 더 뉴 스포티지 R,2.0 가솔린 2WD,I4 2.0 직분사,싱글터보,"1,998cc",가솔린,261hp,37.2kg.m,9.7km/ℓ,"4,440~4,450mm / 1,855mm","1,514kg",자동6단,준중형 SUV,2015.0,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170526_189%2Fauto_1495798314039zYSSt_PNG%2F53569_2015-R.png,"2,065~3,015만원"
기아 스포티지 R,2.0 디젤 2WD,I4 2.0 직분사,싱글터보,"1,995cc",디젤,184hp,41kg.m,13.8~14.4km/ℓ,"4,440mm / 1,855mm","1,548~1,579kg",수동6단,준중형 SUV,2015.0,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170526_189%2Fauto_1495798314039zYSSt_PNG%2F53569_2015-R.png,"2,065~3,015만원"
기아 스포티지 R,2.0 디젤 AWD,I4 2.0 직분사,싱글터보,"1,995cc",디젤,184hp,41kg.m,12.5km/ℓ,"4,440mm / 1,855mm","1,625kg",자동6단,준중형 SUV,2015.0,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170526_189%2Fauto_1495798314039zYSSt_PNG%2F53569_2015-R.png,"2,065~3,015만원"
기아 스포티지 R,2.0 가솔린 2WD,I4 2.0 직분사,싱글터보,"1,998cc",가솔린,261hp,37.2kg.m,9.7km/ℓ,"4,440~4,450mm / 1,855mm","1,514kg",자동6단,준중형 SUV,2015.0,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170526_189%2Fauto_1495798314039zYSSt_PNG%2F53569_2015-R.png,"2,065~3,015만원"
기아 New 스포티지,1.6 가솔린 터보,I4,싱글터보,"1,598cc",가솔린,180hp,27kg.m,11.5~12.3km/ℓ,"4,685mm / 1,865mm","1,575~1,615kg",자동8단,준중형 SUV,2025.0,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20250102_15%2Fauto_1735783806631qD9Q9_PNG%2F20250102110954_zxX608LP.png,"2,793~3,694만원"
기아 New 스포티지,1.6 가솔린 터보 AWD,I4,싱글터보,"1,598cc",가솔린,180hp,27kg.m,10.5~11.1km/ℓ,"4,685mm / 1,865mm","1,635~1,675kg",자동8단,준중형 SUV,2025.0,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20250102_15%2Fauto_1735783806631qD9Q9_PNG%2F20250102110954_zxX608LP.png,"2,793~3,694만원"
기아 New 스포티지,2.0 LPG,I4,자연흡기,"1,999cc",LPG,146hp,19.5kg.m,8.6~9.2km/ℓ,"4,685mm / 1,865mm","1,565~1,605kg",자동6단,준중형 SUV,2025.0,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20250102_15%2Fauto_1735783806631qD9Q9_PNG%2F20250102110954_zxX608LP.png,"2,793~3,694만원"
기아 스포티지,1.6 가솔린 터보,I4,싱글터보,"1,598cc",가솔린,180hp,27kg.m,11.5~12.3km/ℓ,"4,685mm / 1,865mm","1,575~1,615kg",자동8단,준중형 SUV,2025.0,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20250102_15%2Fauto_1735783806631qD9Q9_PNG%2F20250102110954_zxX608LP.png,"2,793~3,694만원"
기아 스포티지,1.6 가솔린 터보 AWD,I4,싱글터보,"1,598cc",가솔린,180hp,27kg.m,10.5~11.1km/ℓ,"4,685mm / 1,865mm","1,635~1,675kg",자동8단,준중형 SUV,2025.0,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20250102_15%2Fauto_1735783806631qD9Q9_PNG%2F20250102110954_zxX608LP.png,"2,793~3,694만원"
기아 스포티지,2.0 LPG,I4,자연흡기,"1,999cc",LPG,146hp,19.5kg.m,8.6~9.2km/ℓ,"4,685mm / 1,865mm","1,565~1,605kg",자동6단,준중형 SUV,2025.0,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20250102_15%2Fauto_1735783806631qD9Q9_PNG%2F20250102110954_zxX608LP.png,"2,793~3,694만원"
기아 더 뉴 K3 2세대,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음
기아 더 뉴 K3 쿱,1.6 GDI,I4,자연흡기,"1,591cc",가솔린,132hp,16.4kg.m,12.6km/ℓ,"4,530mm / 1,780mm",205~215mm / 45~55 / 16~17inch,자동6단,준중형 쿠페,2016.0,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20170508_99%2Fauto_1494207960667NqdCc_PNG%2F20170508104441_QmFAz0Gi.png,"1,865~2,408만원"
기아 더 뉴 K3 쿱,1.6 GDI 터보,I4,싱글터보,"1,591cc",가솔린,204hp,27kg.m,12~12.4km/ℓ,"4,530mm / 1,780mm","1,315~1,340kg",수동6단,준중형 쿠페,2016.0,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20170508_99%2Fauto_1494207960667NqdCc_PNG%2F20170508104441_QmFAz0Gi.png,"1,865~2,408만원"
기아 더 뉴 K3 유로,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음
기아 K3 유로,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음
기아 K3 쿱,1.6 GDI,I4,자연흡기,"1,591cc",가솔린,132hp,16.4kg.m,12.6km/ℓ,"4,530mm / 1,780mm",205~215mm / 45~55 / 16~17inch,자동6단,준중형 쿠페,2016.0,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20170508_99%2Fauto_1494207960667NqdCc_PNG%2F20170508104441_QmFAz0Gi.png,"1,865~2,408만원"
기아 K3 쿱,1.6 GDI 터보,I4,싱글터보,"1,591cc",가솔린,204hp,27kg.m,12~12.4km/ℓ,"4,530mm / 1,780mm","1,315~1,340kg",수동6단,준중형 쿠페,2016.0,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20170508_99%2Fauto_1494207960667NqdCc_PNG%2F20170508104441_QmFAz0Gi.png,"1,865~2,408만원"
기아 더 뉴 셀토스,1.6 가솔린 터보,I4,싱글터보,"1,598cc",가솔린,198hp,27kg.m,11.8~12.8km/ℓ,"4,390mm / 1,800mm","1,360~1,405kg",자동8단,소형 SUV,2025.0,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240715_132%2Fauto_1721003693513CXakl_PNG%2F20240715093441_p1rRqd25.png,"2,114~2,926만원"
기아 더 뉴 셀토스,1.6 가솔린 터보 AWD,I4,싱글터보,"1,598cc",가솔린,198hp,27kg.m,10.8~11.8km/ℓ,"4,390mm / 1,800mm","1,445~1,490kg",자동8단,소형 SUV,2025.0,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240715_132%2Fauto_1721003693513CXakl_PNG%2F20240715093441_p1rRqd25.png,"2,114~2,926만원"
기아 더 뉴 셀토스,2.0 가솔린,I4,자연흡기,"1,999cc",가솔린,149hp,18.3kg.m,12.3~12.9km/ℓ,"4,390mm / 1,800mm","1,325~1,370kg",CVT,소형 SUV,2025.0,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240715_132%2Fauto_1721003693513CXakl_PNG%2F20240715093441_p1rRqd25.png,"2,114~2,926만원"
기아 더 뉴 셀토스,2.0 가솔린 AWD,I4,자연흡기,"1,999cc",가솔린,149hp,18.3kg.m,11.3~12.2km/ℓ,"4,390mm / 1,800mm","1,405~1,450kg",CVT,소형 SUV,2025.0,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240715_132%2Fauto_1721003693513CXakl_PNG%2F20240715093441_p1rRqd25.png,"2,114~2,926만원"
기아 셀토스,1.6 가솔린 터보,I4,싱글터보,"1,598cc",가솔린,198hp,27kg.m,11.8~12.8km/ℓ,"4,390mm / 1,800mm","1,360~1,405kg",자동8단,소형 SUV,2025.0,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240715_132%2Fauto_1721003693513CXakl_PNG%2F20240715093441_p1rRqd25.png,"2,114~2,926만원"
기아 셀토스,1.6 가솔린 터보 AWD,I4,싱글터보,"1,598cc",가솔린,198hp,27kg.m,10.8~11.8km/ℓ,"4,390mm / 1,800mm","1,445~1,490kg",자동8단,소형 SUV,2025.0,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240715_132%2Fauto_1721003693513CXakl_PNG%2F20240715093441_p1rRqd25.png,"2,114~2,926만원"
기아 셀토스,2.0 가솔린,I4,자연흡기,"1,999cc",가솔린,149hp,18.3kg.m,12.3~12.9km/ℓ,"4,390mm / 1,800mm","1,325~1,370kg",CVT,소형 SUV,2025.0,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240715_132%2Fauto_1721003693513CXakl_PNG%2F20240715093441_p1rRqd25.png,"2,114~2,926만원"
기아 셀토스,2.0 가솔린 AWD,I4,자연흡기,"1,999cc",가솔린,149hp,18.3kg.m,11.3~12.2km/ℓ,"4,390mm / 1,800mm","1,405~1,450kg",CVT,소형 SUV,2025.0,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240715_132%2Fauto_1721003693513CXakl_PNG%2F20240715093441_p1rRqd25.png,"2,114~2,926만원"
기아 더 뉴 K9 2세대,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음
기아 더 K9,3.3 가솔린 터보,V6,트윈터보,"3,342cc",가솔린,370hp,52kg.m,8.7km/ℓ,"5,120mm / 1,915mm","2,015kg",자동8단,대형 세단,2020.0,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20190802_91%2Fauto_15647075761553OjOa_PNG%2F20190802095917_FmXE2xri.png,"5,377~9,207만원"
기아 더 K9,3.3 가솔린 터보 AWD,V6,트윈터보,"3,342cc",가솔린,370hp,52kg.m,8.1km/ℓ,"5,120mm / 1,915mm","2,085kg",자동8단,대형 세단,2020.0,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20190802_91%2Fauto_15647075761553OjOa_PNG%2F20190802095917_FmXE2xri.png,"5,377~9,207만원"
기아 더 K9,3.8 가솔린,V6,자연흡기,"3,778cc",가솔린,315hp,40.5kg.m,8.8~9km/ℓ,"5,120mm / 1,915mm","1,915~1,935kg",자동8단,대형 세단,2020.0,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20190802_91%2Fauto_15647075761553OjOa_PNG%2F20190802095917_FmXE2xri.png,"5,377~9,207만원"
기아 더 K9,3.8 가솔린 AWD,V6,자연흡기,"3,778cc",가솔린,315hp,40.5kg.m,8.3~8.4km/ℓ,"5,120mm / 1,915mm","1,985~2,005kg",자동8단,대형 세단,2020.0,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20190802_91%2Fauto_15647075761553OjOa_PNG%2F20190802095917_FmXE2xri.png,"5,377~9,207만원"
기아 더 K9,5.0 가솔린 AWD,V8,자연흡기,"5,038cc",가솔린,425hp,53kg.m,7.5km/ℓ,"5,120mm / 1,915mm","2,165kg",자동8단,대형 세단,2020.0,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20190802_91%2Fauto_15647075761553OjOa_PNG%2F20190802095917_FmXE2xri.png,"5,377~9,207만원"
기아 더 뉴 K9,3.3 가솔린 터보,V6,트윈터보,"3,342cc",가솔린,370hp,52kg.m,8.7km/ℓ,"5,140mm / 1,915mm","2,005kg",자동8단,대형 세단,2024.0,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240508_2%2Fauto_1715156775854znBAB_PNG%2F20240508172607_nTF5XXzq.png,"5,843~7,751만원"
기아 더 뉴 K9,3.3 가솔린 터보 AWD,V6,트윈터보,"3,342cc",가솔린,370hp,52kg.m,8.1km/ℓ,"5,140mm / 1,915mm","2,075kg",자동8단,대형 세단,2024.0,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240508_2%2Fauto_1715156775854znBAB_PNG%2F20240508172607_nTF5XXzq.png,"5,843~7,751만원"
